hd,jcd,rno,lane,regno,racer_id,racer_name,p1_win
20240319,5,8,2,4216,4216,星 栄爾,0.0
20240319,5,8,3,3807,3807,岡部 哲,0.0
20240319,5,8,4,4850,4850,野中 一平,0.0
20240319,5,8,5,3414,3414,加瀬 智宏,0.0
20240319,5,8,6,3826,3826,村田 修次,0.0
20240319,5,9,1,4420,4420,津久井 拓也,0.0
20240319,5,9,2,5110,5110,杉山 喜一,0.0
20240319,5,9,3,3772,3772,一柳 和孝,0.0
20240319,5,9,4,4039,4039,村上 功祐,0.0
20240319,5,9,5,4118,4118,宇佐見 淳,0.0
20240319,5,9,6,4906,4906,鈴木 雅希,0.0
20240319,8,10,1,3623,3623,深川 真二,0.0
20240319,8,10,2,3902,3902,蜷川 哲平,0.0
20240319,8,10,3,4538,4538,笠置 博之,0.0
20240319,8,10,4,5047,5047,國分 将太郎,0.0
20240319,8,10,5,3543,3543,福田 雅一,0.0
20240319,8,10,6,4119,4119,泥谷 一毅,0.0
20240319,8,11,1,4653,4653,小野 達哉,0.0
20240319,8,11,2,4269,4269,杉山 裕也,0.0
20240319,8,11,3,3957,3957,大谷 直弘,0.0
20240319,8,11,4,4748,4748,渡邉 雄朗,0.0
20240319,8,11,5,3905,3905,天野 友和,0.0
20240319,8,11,6,4834,4834,浜本 裕己,0.0
20240319,8,12,1,4604,4604,岩瀬 裕亮,0.0
20240319,8,12,2,4202,4202,浮田 圭浩,0.0
20240319,8,12,3,4369,4369,丹下 将,0.0
20240319,8,12,4,3412,3412,鈴木 博,0.0
20240319,8,12,5,4159,4159,向後 龍一,0.0
20240319,8,12,6,5098,5098,大江 純,0.0
20240319,8,1,1,3957,3957,大谷 直弘,0.0
20240319,8,1,2,3834,3834,細川 明人,0.0
20240319,8,1,3,3713,3713,伊藤 誠二,0.0
20240319,8,1,4,4294,4294,古賀 繁輝,0.0
20240319,8,1,5,4091,4091,荒田 泰明,0.0
20240319,8,1,6,3401,3401,上田 隆章,0.0
20240319,8,2,1,5047,5047,國分 将太郎,0.0
20240319,8,2,2,4653,4653,小野 達哉,0.0
20240319,8,2,3,3315,3315,広瀬 聖仁,0.0
20240319,8,2,4,4075,4075,中野 次郎,0.0
20240319,8,2,5,4903,4903,吉田 凌太朗,0.0
20240319,8,2,6,4866,4866,橋本 英一,0.0
20240319,8,3,1,5074,5074,大澤 誠也,0.0
20240319,8,3,2,3832,3832,下田 哲也,0.0
20240319,8,3,3,3905,3905,天野 友和,0.0
20240319,8,3,4,4119,4119,泥谷 一毅,0.0
20240319,8,3,5,4604,4604,岩瀬 裕亮,0.0
20240319,8,3,6,4538,4538,笠置 博之,0.0
20240319,8,4,1,4748,4748,渡邉 雄朗,0.0
20240319,8,4,2,3726,3726,桂林 寛,0.0
20240319,8,4,3,4457,4457,神田 達也,0.0
20240319,8,4,4,3623,3623,深川 真二,0.0
20240319,8,4,5,4369,4369,丹下 将,0.0
20240319,8,4,6,3987,3987,後藤 正宗,0.0
20240319,8,5,1,4159,4159,向後 龍一,0.0
20240319,8,5,2,3696,3696,白井 友晴,0.0
20240319,8,5,3,4329,4329,小松 卓司,0.0
20240319,8,5,4,3543,3543,福田 雅一,0.0
20240319,8,5,5,4494,4494,河合 佑樹,0.0
20240319,8,5,6,3834,3834,細川 明人,0.0
20240319,8,6,1,4091,4091,荒田 泰明,0.0
20240319,8,6,2,3315,3315,広瀬 聖仁,0.0
20240319,8,6,3,3412,3412,鈴木 博,0.0
20240319,8,6,4,3902,3902,蜷川 哲平,0.0
20240319,8,6,5,5039,5039,倉田 茂将,0.0
20240319,8,6,6,4269,4269,杉山 裕也,0.0
20240319,8,7,1,4202,4202,浮田 圭浩,0.0
20240319,8,7,2,4075,4075,中野 次郎,0.0
20240319,8,7,3,3730,3730,塩崎 優司,0.0
20240319,8,7,4,3401,3401,上田 隆章,0.0
20240319,8,7,5,5074,5074,大澤 誠也,0.0
20240319,8,7,6,4365,4365,盛本 真輔,0.0
20240319,8,9,1,3832,3832,下田 哲也,0.0
20240319,8,9,2,4903,4903,吉田 凌太朗,0.0
20240319,8,9,3,4494,4494,河合 佑樹,0.0
20240319,8,9,4,3726,3726,桂林 寛,0.0
20240319,8,9,5,4925,4925,森 悠稀,0.0
20240319,8,9,6,3713,3713,伊藤 誠二,0.0
20240319,9,10,1,5058,5058,前原 大道,0.0
20240319,9,10,2,3931,3931,黒崎 竜也,0.0
20240319,9,10,3,3814,3814,金子 貴志,0.0
20240319,9,10,4,4512,4512,高野 哲史,0.0
20240319,9,10,5,3643,3643,米田 隆弘,0.0
20240319,9,10,6,4154,4154,森安 弘雅,0.0
20240319,9,12,1,3997,3997,北村 征嗣,0.0
20240319,9,12,2,3319,3319,山崎 義明,0.0
20240319,9,12,3,4463,4463,三苫 晃幸,0.0
20240319,9,12,4,4846,4846,佐藤 駿介,0.0
20240319,9,12,5,4003,4003,表 憲一,0.0
20240319,9,12,6,4713,4713,白神 優,0.0
20240319,9,1,1,3931,3931,黒崎 竜也,0.0
20240319,9,1,2,4750,4750,井上 尚悟,0.0
20240319,9,1,3,3620,3620,信濃 由行,0.0
20240319,9,1,4,4275,4275,菅野 はやか,0.0
20240319,9,1,5,3546,3546,中里 昌志,0.0
20240319,9,1,6,4962,4962,畑 竜生,0.0
20240319,9,2,1,4837,4837,酒井 陽祐,0.0
20240319,9,2,2,4400,4400,加藤 奈月,0.0
20240319,9,2,3,3605,3605,中村 守成,0.0
20240319,9,2,4,4947,4947,間庭 菜摘,0.0
20240319,9,2,5,5292,5292,佐藤 右京,0.0
20240319,9,2,6,3859,3859,多羅尾 達之,0.0
20240319,9,3,1,4465,4465,大西 賢,0.0
20240319,9,3,2,4225,4225,土屋 千明,0.0
20240319,9,3,3,5193,5193,米丸 乃絵,0.0
20240319,9,3,4,5285,5285,若林 麗,0.0
20240319,9,3,5,3319,3319,山崎 義明,0.0
20240319,9,3,6,4512,4512,高野 哲史,0.0
20240319,9,4,1,4588,4588,田中 京介,0.0
20240319,9,4,2,4979,4979,中野 夢斗,0.0
20240319,9,4,3,4003,4003,表 憲一,0.0
20240319,9,4,4,5058,5058,前原 大道,0.0
20240319,9,4,5,4055,4055,吉田 俊彦,0.0
20240319,9,4,6,5315,5315,浅井 翼,0.0
20240319,9,5,1,4002,4002,古結 宏,0.0
20240319,9,5,2,4846,4846,佐藤 駿介,0.0
20240319,9,5,3,5013,5013,山下 夏鈴,0.0
20240319,9,5,4,5183,5183,中野 孝二,0.0
20240319,9,5,5,4349,4349,犬童 千秋,0.0
20240319,9,5,6,4010,4010,越智 照浩,0.0
20240319,9,6,1,3881,3881,浦上 拓也,0.0
20240319,9,6,2,4947,4947,間庭 菜摘,0.0
20240319,9,6,3,4713,4713,白神 優,0.0
20240319,9,6,4,3643,3643,米田 隆弘,0.0
20240319,9,6,5,4066,4066,東本 勝利,0.0
20240319,9,6,6,5272,5272,松田 真実,0.0
20240319,9,8,1,4049,4049,荒川 健太,0.0
20240319,9,8,2,4837,4837,酒井 陽祐,0.0
20240319,9,8,3,4483,4483,北野 輝季,0.0
20240319,9,8,4,3546,3546,中里 昌志,0.0
20240319,9,8,5,5285,5285,若林 麗,0.0
20240319,9,8,6,4463,4463,三苫 晃幸,0.0
20240319,9,9,1,4702,4702,三浦 敬太,0.0
20240319,9,9,2,4926,4926,吉川 貴仁,0.0
20240319,9,9,3,4251,4251,川崎 誠志,0.0
20240319,9,9,4,4225,4225,土屋 千明,0.0
20240319,9,9,5,5183,5183,中野 孝二,0.0
20240319,9,9,6,4979,4979,中野 夢斗,0.0
20240319,11,10,1,4772,4772,石丸 海渡,0.0
20240319,11,10,2,5115,5115,香川 颯太,0.0
20240319,11,10,3,5044,5044,渡邉 健,0.0
20240319,11,10,4,4847,4847,佐藤 隆太郎,0.0
20240319,11,10,5,3868,3868,尾形 栄治,0.0
20240319,11,10,6,3502,3502,渡邉 英児,0.0
20240319,11,11,1,3837,3837,秋山 広一,0.0
20240319,11,11,2,3435,3435,寺田 千恵,0.0
20240319,11,11,3,4278,4278,藤岡 俊介,0.0
20240319,11,11,4,3933,3933,山地 正樹,0.0
20240319,11,11,5,3054,3054,北川 幸典,0.0
20240319,11,11,6,5157,5157,市川 健太,0.0
20240319,11,12,1,3783,3783,瓜生 正義,0.0
20240319,11,12,2,4239,4239,竹田 辰也,0.0
20240319,11,12,3,3963,3963,原田 秀弥,0.0
20240319,11,12,4,3439,3439,大平 誉史明,0.0
20240319,11,12,5,4715,4715,村上 遼,0.0
20240319,11,12,6,3892,3892,草場 康幸,0.0
20240319,11,1,1,3868,3868,尾形 栄治,0.0
20240319,11,1,2,5243,5243,三馬 崇史,0.0
20240319,11,1,3,3933,3933,山地 正樹,0.0
20240319,11,1,4,3642,3642,大塚 浩二,0.0
20240319,11,1,5,4440,4440,萩原 知哉,0.0
20240319,11,1,6,5295,5295,田上 凜,0.0
20240319,11,2,1,4094,4094,中島 真二,0.0
20240319,11,2,2,5157,5157,市川 健太,0.0
20240319,11,2,3,4847,4847,佐藤 隆太郎,0.0
20240319,11,2,4,4938,4938,小芦 るり華,0.0
20240319,11,2,5,4942,4942,柴田 朋哉,0.0
20240319,11,2,6,5208,5208,屋良 龍紀,0.0
20240319,11,3,1,5044,5044,渡邉 健,0.0
20240319,11,3,2,4891,4891,寺島 美里,0.0
20240319,11,3,3,3339,3339,泉 具巳,0.0
20240319,11,3,4,3054,3054,北川 幸典,0.0
20240319,11,3,5,5194,5194,大久保 佑香,0.0
20240319,11,3,6,3176,3176,長谷川 巌,0.0
20240319,11,4,1,4669,4669,井上 茂,0.0
20240319,11,4,2,4896,4896,花本 剛,0.0
20240319,11,4,3,3471,3471,赤峰 和也,0.0
20240319,11,4,4,4772,4772,石丸 海渡,0.0
20240319,11,4,5,4911,4911,片岡 大地,0.0
20240319,11,4,6,4555,4555,富永 大一,0.0
20240319,11,5,1,4447,4447,深川 麻奈美,0.0
20240319,11,5,2,3642,3642,大塚 浩二,0.0
20240319,11,5,3,3617,3617,竹田 広樹,0.0
20240319,11,5,4,3837,3837,秋山 広一,0.0
20240319,11,5,5,5295,5295,田上 凜,0.0
20240319,11,5,6,3825,3825,宮嵜 隆太郎,0.0
20240319,11,6,1,3435,3435,寺田 千恵,0.0
20240319,11,6,2,4440,4440,萩原 知哉,0.0
20240319,11,6,3,3502,3502,渡邉 英児,0.0
20240319,11,6,4,3305,3305,小野 信樹,0.0
20240319,11,6,5,5208,5208,屋良 龍紀,0.0
20240319,11,6,6,4686,4686,丸野 一樹,0.0
20240319,11,8,1,4278,4278,藤岡 俊介,0.0
20240319,11,8,2,4911,4911,片岡 大地,0.0
20240319,11,8,3,4896,4896,花本 剛,0.0
20240319,11,8,4,3339,3339,泉 具巳,0.0
20240319,11,8,5,5243,5243,三馬 崇史,0.0
20240319,11,8,6,5171,5171,清水 未唯,0.0
20240319,11,9,1,4938,4938,小芦 るり華,0.0
20240319,11,9,2,3176,3176,長谷川 巌,0.0
20240319,11,9,3,4447,4447,深川 麻奈美,0.0
20240319,11,9,4,4555,4555,富永 大一,0.0
20240319,11,9,5,4669,4669,井上 茂,0.0
20240319,11,9,6,3617,3617,竹田 広樹,0.0
20240319,12,10,1,4391,4391,松田 祐季,0.0
20240319,12,10,2,4757,4757,山田 祐也,0.0
20240319,12,10,3,3161,3161,古場 輝義,0.0
20240319,12,10,4,3999,3999,大瀧 明日香,0.0
20240319,12,10,5,4084,4084,杉山 正樹,0.0
20240319,12,10,6,5057,5057,上田 紗奈,0.0
20240319,12,11,1,4503,4503,上野 真之介,0.0
20240319,12,11,2,2878,2878,富山 弘幸,0.0
20240319,12,11,3,4156,4156,浜野 孝志,0.0
20240319,12,11,4,3915,3915,繁野谷 圭介,0.0
20240319,12,11,5,5036,5036,福田 翔吾,0.0
20240319,12,11,6,4389,4389,伊藤 喜智,0.0
20240319,12,12,1,4123,4123,細川 裕子,0.0
20240319,12,12,2,4382,4382,高山 智至,0.0
20240319,12,12,3,4339,4339,平瀬 城啓,0.0
20240319,12,12,4,4056,4056,小西 英輝,0.0
20240319,12,12,5,3392,3392,小森 信雄,0.0
20240319,12,12,6,3333,3333,丸尾 義孝,0.0
20240319,12,1,1,3977,3977,山本 兼士,0.0
20240319,12,1,2,4402,4402,乙藤 智史,0.0
20240319,12,1,3,3548,3548,室田 泰史,0.0
20240319,12,1,4,4461,4461,安田 吉宏,0.0
20240319,12,1,5,4724,4724,吉田 祐貴,0.0
20240319,12,1,6,4085,4085,荻野 裕介,0.0
20240319,12,2,1,3684,3684,清水 攻二,0.0
20240319,12,2,2,5055,5055,眞鳥 章太,0.0
20240319,12,2,3,5036,5036,福田 翔吾,0.0
20240319,12,2,4,4339,4339,平瀬 城啓,0.0
20240319,12,2,5,4189,4189,川上 剛,0.0
20240319,12,2,6,4966,4966,田川 大貴,0.0
20240319,12,3,1,4389,4389,伊藤 喜智,0.0
20240319,12,3,2,5057,5057,上田 紗奈,0.0
20240319,12,3,3,3709,3709,田中 浩之,0.0
20240319,12,3,4,3976,3976,内田 圭,0.0
20240319,12,3,5,4123,4123,細川 裕子,0.0
20240319,12,3,6,4092,4092,岡部 大輔,0.0
20240319,12,4,1,4156,4156,浜野 孝志,0.0
20240319,12,4,2,3999,3999,大瀧 明日香,0.0
20240319,12,4,3,4900,4900,中田 夕貴,0.0
20240319,12,4,4,4084,4084,杉山 正樹,0.0
20240319,12,4,5,3896,3896,上田 洋平,0.0
20240319,12,4,6,5283,5283,植木 美帆,0.0
20240319,12,6,1,4966,4966,田川 大貴,0.0
20240319,12,6,2,3915,3915,繁野谷 圭介,0.0
20240319,12,6,3,4056,4056,小西 英輝,0.0
20240319,12,6,4,3161,3161,古場 輝義,0.0
20240319,12,6,5,5281,5281,井上 遥妃,0.0
20240319,12,6,6,4757,4757,山田 祐也,0.0
20240319,12,7,1,3333,3333,丸尾 義孝,0.0
20240319,12,7,2,4046,4046,谷村 啓司,0.0
20240319,12,7,3,3370,3370,坪内 実,0.0
20240319,12,7,4,5055,5055,眞鳥 章太,0.0
20240319,12,7,5,2878,2878,富山 弘幸,0.0
20240319,12,7,6,4503,4503,上野 真之介,0.0
20240319,12,8,1,4092,4092,岡部 大輔,0.0
20240319,12,8,2,3976,3976,内田 圭,0.0
20240319,12,8,3,3885,3885,久田 武,0.0
20240319,12,8,4,4382,4382,高山 智至,0.0
20240319,12,8,5,4900,4900,中田 夕貴,0.0
20240319,12,8,6,3684,3684,清水 攻二,0.0
20240319,12,9,1,3896,3896,上田 洋平,0.0
20240319,12,9,2,4189,4189,川上 剛,0.0
20240319,12,9,3,4402,4402,乙藤 智史,0.0
20240319,12,9,4,4904,4904,松本 一毅,0.0
20240319,12,9,5,4732,4732,堀本 和也,0.0
20240319,12,9,6,3977,3977,山本 兼士,0.0
20240319,15,10,1,3845,3845,中谷 朋子,0.0
20240319,15,10,2,3232,3232,山川 美由紀,0.0
20240319,15,10,3,4240,4240,今井 裕梨,0.0
20240319,15,10,4,3993,3993,永井 聖美,0.0
20240319,15,10,5,3334,3334,角 ひとみ,0.0
20240319,15,10,6,5162,5162,松尾 怜実,0.0
20240319,15,11,1,4738,4738,清埜 翔子,0.0
20240319,15,11,2,4117,4117,廣中 智紗衣,0.0
20240319,15,11,3,3932,3932,池田 浩美,0.0
20240319,15,11,4,5118,5118,野田 なづき,0.0
20240319,15,11,5,3509,3509,池 千夏,0.0
20240319,15,11,6,3289,3289,高橋 淳美,0.0
20240319,15,12,1,4387,4387,平山 智加,0.0
20240319,15,12,2,4627,4627,藤原 菜希,0.0
20240319,15,12,3,4208,4208,三浦 永理,0.0
20240319,15,12,4,4961,4961,西橋 奈未,0.0
20240319,15,12,5,5056,5056,西岡 成美,0.0
20240319,15,12,6,4450,4450,平高 奈菜,0.0
20240319,15,1,1,5173,5173,谷口 佳蓮,0.0
20240319,15,1,2,3289,3289,高橋 淳美,0.0
20240319,15,1,3,3993,3993,永井 聖美,0.0
20240319,15,1,4,4224,4224,大橋 栄里佳,0.0
20240319,15,1,5,5326,5326,三嶌 さらら,0.0
20240319,15,1,6,3693,3693,栢場 優子,0.0
20240319,15,2,1,4534,4534,坂 咲友理,0.0
20240319,15,2,2,4853,4853,前原 哉,0.0
20240319,15,2,3,3509,3509,池 千夏,0.0
20240319,15,2,4,4414,4414,大澤 真菜,0.0
20240319,15,2,5,5314,5314,中曽 瑠華,0.0
20240319,15,2,6,3579,3579,中里 優子,0.0
20240319,15,3,1,3334,3334,角 ひとみ,0.0
20240319,15,3,2,4929,4929,梅内 夕貴奈,0.0
20240319,15,3,3,4720,4720,西澤 日花里,0.0
20240319,15,3,4,4117,4117,廣中 智紗衣,0.0
20240319,15,3,5,4450,4450,平高 奈菜,0.0
20240319,15,3,6,5334,5334,樫葉 新心,0.0
20240319,15,4,1,3871,3871,池田 紫乃,0.0
20240319,15,4,2,4464,4464,山下 友貴,0.0
20240319,15,4,3,4399,4399,松本 晶恵,0.0
20240319,15,4,4,5162,5162,松尾 怜実,0.0
20240319,15,4,5,4627,4627,藤原 菜希,0.0
20240319,15,4,6,5241,5241,門田 栞,0.0
20240319,15,5,1,5118,5118,野田 なづき,0.0
20240319,15,5,2,4569,4569,中澤 宏奈,0.0
20240319,15,5,3,4961,4961,西橋 奈未,0.0
20240319,15,5,4,5265,5265,大廣 咲季,0.0
20240319,15,5,5,3232,3232,山川 美由紀,0.0
20240319,15,5,6,3302,3302,谷川 里江,0.0
20240319,15,6,1,4240,4240,今井 裕梨,0.0
20240319,15,6,2,5200,5200,筒井 美琴,0.0
20240319,15,6,3,4738,4738,清埜 翔子,0.0
20240319,15,6,4,5056,5056,西岡 成美,0.0
20240319,15,6,5,3357,3357,福島 陽子,0.0
20240319,15,6,6,5314,5314,中曽 瑠華,0.0
20240319,15,8,1,4208,4208,三浦 永理,0.0
20240319,15,8,2,3579,3579,中里 優子,0.0
20240319,15,8,3,5153,5153,佐藤 ほのか,0.0
20240319,15,8,4,4443,4443,津田 裕絵,0.0
20240319,15,8,5,4929,4929,梅内 夕貴奈,0.0
20240319,15,8,6,5326,5326,三嶌 さらら,0.0
20240319,15,9,1,4464,4464,山下 友貴,0.0
20240319,15,9,2,4720,4720,西澤 日花里,0.0
20240319,15,9,3,4414,4414,大澤 真菜,0.0
20240319,15,9,4,3175,3175,渡辺 千草,0.0
20240319,15,9,5,4482,4482,守屋 美穂,0.0
20240319,15,9,6,4224,4224,大橋 栄里佳,0.0
20240319,17,10,1,4057,4057,松井 賢治,0.0
20240319,17,10,2,4531,4531,武富 智亮,0.0
20240319,17,10,3,4053,4053,芦澤 望,0.0
20240319,17,10,4,3955,3955,眞田 英二,0.0
20240319,17,10,5,4260,4260,中越 博紀,0.0
20240319,17,10,6,4448,4448,青木 玄太,0.0
20240319,17,11,1,4739,4739,中村 晃朋,0.0
20240319,17,11,2,3327,3327,野長瀬 正孝,0.0
20240319,17,11,3,4364,4364,池永 太,0.0
20240319,17,11,4,3769,3769,佐竹 恒彦,0.0
20240319,17,11,5,3951,3951,石川 吉鎬,0.0
20240319,17,11,6,4535,4535,北山 康介,0.0
20240319,17,12,1,4227,4227,安達 裕樹,0.0
20240319,17,12,2,3805,3805,高橋 英之,0.0
20240319,17,12,3,3966,3966,作間 章,0.0
20240319,17,12,4,3304,3304,烏野 賢太,0.0
20240319,17,12,5,4788,4788,小池 哲也,0.0
20240319,17,12,6,4144,4144,石塚 久也,0.0
20240319,17,1,1,4122,4122,安東 幸治,0.0
20240319,17,1,2,4359,4359,横川 聖志,0.0
20240319,17,1,3,4449,4449,中嶋 達也,0.0
20240319,17,1,4,4429,4429,豊田 泰洋,0.0
20240319,17,1,5,3701,3701,大西 隆洋,0.0
20240319,17,1,6,3338,3338,出本 正博,0.0
20240319,17,2,1,3614,3614,谷 勝幸,0.0
20240319,17,2,2,4873,4873,蒲原 健太,0.0
20240319,17,2,3,5134,5134,大原 祥昌,0.0
20240319,17,2,4,3294,3294,野中 義生,0.0
20240319,17,2,5,4053,4053,芦澤 望,0.0
20240319,17,2,6,5236,5236,小宮 涼雅,0.0
20240319,17,3,1,4684,4684,楠原 翔太,0.0
20240319,17,3,2,3621,3621,天野 晶夫,0.0
20240319,17,3,3,3715,3715,倉尾 大介,0.0
20240319,17,3,4,3327,3327,野長瀬 正孝,0.0
20240319,17,3,5,3805,3805,高橋 英之,0.0
20240319,17,3,6,4951,4951,新田 洋一,0.0
20240319,17,4,1,4204,4204,柴田 大輔,0.0
20240319,17,4,2,4535,4535,北山 康介,0.0
20240319,17,4,3,3912,3912,川原 正明,0.0
20240319,17,4,4,4057,4057,松井 賢治,0.0
20240319,17,4,5,4227,4227,安達 裕樹,0.0
20240319,17,4,6,4406,4406,幸野 史明,0.0
20240319,17,5,1,4808,4808,松尾 拓,0.0
20240319,17,5,2,4429,4429,豊田 泰洋,0.0
20240319,17,5,3,3304,3304,烏野 賢太,0.0
20240319,17,5,4,5222,5222,津田 陸翔,0.0
20240319,17,5,5,3769,3769,佐竹 恒彦,0.0
20240319,17,5,6,4442,4442,松竹 大輔,0.0
20240319,17,6,1,5134,5134,大原 祥昌,0.0
20240319,17,6,2,4788,4788,小池 哲也,0.0
20240319,17,6,3,4531,4531,武富 智亮,0.0
20240319,17,6,4,3951,3951,石川 吉鎬,0.0
20240319,17,6,5,4395,4395,下河 雅史,0.0
20240319,17,6,6,4449,4449,中嶋 達也,0.0
20240319,17,7,1,3715,3715,倉尾 大介,0.0
20240319,17,7,2,4364,4364,池永 太,0.0
20240319,17,7,3,4144,4144,石塚 久也,0.0
20240319,17,7,4,3701,3701,大西 隆洋,0.0
20240319,17,7,5,5236,5236,小宮 涼雅,0.0
20240319,17,7,6,4000,4000,松本 博昭,0.0
20240319,17,8,1,4323,4323,山田 佑樹,0.0
20240319,17,8,2,4034,4034,西原 明生,0.0
20240319,17,8,3,4122,4122,安東 幸治,0.0
20240319,17,8,4,4873,4873,蒲原 健太,0.0
20240319,17,8,5,3912,3912,川原 正明,0.0
20240319,17,8,6,3966,3966,作間 章,0.0
20240319,17,9,1,3788,3788,一宮 稔弘,0.0
20240319,17,9,2,3542,3542,清水 紀克,0.0
20240319,17,9,3,3614,3614,谷 勝幸,0.0
20240319,17,9,4,3621,3621,天野 晶夫,0.0
20240319,17,9,5,4359,4359,横川 聖志,0.0
20240319,17,9,6,5114,5114,小林 孝彰,0.0
20240319,22,10,1,3381,3381,滝沢 芳行,0.0
20240319,22,10,2,3444,3444,香月 大介,0.0
20240319,22,10,3,5117,5117,冨名腰 桃奈,0.0
20240319,22,10,4,4205,4205,山口 剛,0.0
20240319,22,10,5,5029,5029,中 亮太,0.0
20240319,22,10,6,4877,4877,鈴谷 一平,0.0
20240319,22,11,1,4500,4500,山田 康二,0.0
20240319,22,11,2,4138,4138,中井 俊祐,0.0
20240319,22,11,3,3716,3716,石渡 鉄兵,0.0
20240319,22,11,4,4570,4570,前田 聖文,0.0
20240319,22,11,5,4116,4116,川田 正人,0.0
20240319,22,11,6,5015,5015,高橋 竜矢,0.0
20240319,22,12,1,3721,3721,守田 俊介,0.0
20240319,22,12,2,4734,4734,安河内 将,0.0
20240319,22,12,3,4050,4050,田口 節子,0.0
20240319,22,12,4,3257,3257,田頭 実,0.0
20240319,22,12,5,4131,4131,原 豊土,0.0
20240319,22,12,6,4076,4076,杉田 篤光,0.0
20240319,22,1,1,4828,4828,松山 将吾,0.0
20240319,22,1,2,5079,5079,大石 真央,0.0
20240319,22,1,3,3752,3752,宇土 泰就,0.0
20240319,22,1,4,4744,4744,伊藤 玲奈,0.0
20240319,22,1,5,3741,3741,松尾 基成,0.0
20240319,22,1,6,3286,3286,坂東 満,0.0
20240319,22,2,1,5085,5085,中村 栄治,0.0
20240319,22,2,2,5015,5015,高橋 竜矢,0.0
20240319,22,2,3,4327,4327,加藤 翔,0.0
20240319,22,2,4,5212,5212,西川 拓利,0.0
20240319,22,2,5,3721,3721,守田 俊介,0.0
20240319,22,2,6,4383,4383,竹田 吉行,0.0
20240319,22,3,1,3537,3537,田山 和広,0.0
20240319,22,3,2,3945,3945,橋口 真樹,0.0
20240319,22,3,3,4205,4205,山口 剛,0.0
20240319,22,3,4,4145,4145,小澤 学,0.0
20240319,22,3,5,5242,5242,高山 弘斗,0.0
20240319,22,3,6,4138,4138,中井 俊祐,0.0
20240319,22,4,1,4818,4818,伏見 俊介,0.0
20240319,22,4,2,5029,5029,中 亮太,0.0
20240319,22,4,3,4936,4936,戸敷 晃美,0.0
20240319,22,4,4,4076,4076,杉田 篤光,0.0
20240319,22,4,5,3615,3615,横田 茂,0.0
20240319,22,4,6,3716,3716,石渡 鉄兵,0.0
20240319,22,6,1,4744,4744,伊藤 玲奈,0.0
20240319,22,6,2,4877,4877,鈴谷 一平,0.0
20240319,22,6,3,5085,5085,中村 栄治,0.0
20240319,22,6,4,4500,4500,山田 康二,0.0
20240319,22,6,5,4734,4734,安河内 将,0.0
20240319,22,6,6,5060,5060,数原 魁,0.0
20240319,22,7,1,4570,4570,前田 聖文,0.0
20240319,22,7,2,3072,3072,西田 靖,0.0
20240319,22,7,3,4145,4145,小澤 学,0.0
20240319,22,7,4,4436,4436,渋谷 明憲,0.0
20240319,22,7,5,4327,4327,加藤 翔,0.0
20240319,22,7,6,3257,3257,田頭 実,0.0
20240319,22,8,1,4131,4131,原 豊土,0.0
20240319,22,8,2,3615,3615,横田 茂,0.0
20240319,22,8,3,4383,4383,竹田 吉行,0.0
20240319,22,8,4,5087,5087,佐藤 航,0.0
20240319,22,8,5,3945,3945,橋口 真樹,0.0
20240319,22,8,6,3752,3752,宇土 泰就,0.0
20240319,22,9,1,4893,4893,渡邉 真奈美,0.0
20240319,22,9,2,4371,4371,西山 貴浩,0.0
20240319,22,9,3,5212,5212,西川 拓利,0.0
20240319,22,9,4,3286,3286,坂東 満,0.0
20240319,22,9,5,4818,4818,伏見 俊介,0.0
20240319,22,9,6,4711,4711,前出 達吉,0.0
20240319,23,10,1,3747,3747,國崎 良春,0.0
20240319,23,10,2,4377,4377,濱本 優一,0.0
20240319,23,10,3,4069,4069,山本 修一,0.0
20240319,23,10,4,4376,4376,藤田 靖弘,0.0
20240319,23,10,5,4346,4346,前田 健太郎,0.0
20240319,23,10,6,4557,4557,松尾 光広,0.0
20240319,23,11,1,4236,4236,松村 敏,0.0
20240319,23,11,2,4330,4330,奈須 啓太,0.0
20240319,23,11,3,5142,5142,常住 蓮,0.0
20240319,23,11,4,4218,4218,吉川 喜継,0.0
20240319,23,11,5,3792,3792,田中 豪,0.0
20240319,23,11,6,3918,3918,深井 利寿,0.0
20240319,23,12,1,4063,4063,市橋 卓士,0.0
20240319,23,12,2,4485,4485,楠原 正剛,0.0
20240319,23,12,3,3898,3898,平田 忠則,0.0
20240319,23,12,4,4839,4839,四宮 与寛,0.0
20240319,23,12,5,4776,4776,竹田 和哉,0.0
20240319,23,12,6,4012,4012,中村 有裕,0.0
20240319,23,1,1,4214,4214,林 祐介,0.0
20240319,23,1,2,4899,4899,占部 一真,0.0
20240319,23,1,3,4111,4111,奥田 誠,0.0
20240319,23,1,4,5124,5124,上瀧 絢也,0.0
20240319,23,1,5,4355,4355,小川 広大,0.0
20240319,23,1,6,3461,3461,渡邊 哲也,0.0
20240319,23,2,1,4348,4348,宮崎 奨,0.0
20240319,23,2,2,4839,4839,四宮 与寛,0.0
20240319,23,2,3,4346,4346,前田 健太郎,0.0
20240319,23,2,4,4425,4425,大井 清貴,0.0
20240319,23,2,5,3459,3459,中野 和裕,0.0
20240319,23,2,6,5199,5199,垂水 悠,0.0
20240319,23,3,1,4121,4121,富永 修一,0.0
20240319,23,3,2,3211,3211,北川 敏弘,0.0
20240319,23,3,3,4330,4330,奈須 啓太,0.0
