hd,jcd,rno,lane,regno,st_pred_sec,st_rel_sec,st_rank_in_race,dash_advantage,wall_weak_flag,proba_nige,proba_sashi,proba_makuri,proba_makuri_sashi,proba_win,wind_speed_m,kimarite_sashi,is_crosswind,boat_rate3,is_strong_wind,racer_id,dash_attack_flag,kimarite_makuri,power_lane,power_outer,course_avg_st,outer_over_inner,wave_height_cm,power_inner,decision4,motor_rate2,racer_name,kimarite_nuki,tenji_st,boat_rate2,motor_rate3,course_first_rate,kimarite_makuri_sashi,st_rank,tenji_sec,course_3rd_rate,tenji_rank
20240301,19,7,3,5162,0.23669471486593646,0.11592115725132406,4,-0.06354094207806218,0,0.0,0.42082295687580323,0.22289405848386099,0.35627971852172446,0.014568821741452223,3.0,0.0,0,51.57,0,5162,0,0.0,13.287999999999998,143165589.132,0.18,143165575.64066666,3.0,13.491333333333332,MAKURI_SASHI,36.18,松尾 怜実,0.0,0.37,32.29,56.1,0.0,0.0,4,6.82,29.0,3
20240301,19,7,4,4017,0.20536955566324694,0.08459599804863453,3,-0.06354094207806218,0,0.0,0.61350919428371,0.14452173940920593,0.24196658686510997,0.02994505412602104,3.0,1.0,0,49.54,0,4017,0,0.0,13.846999999999998,143165589.132,0.17,143165575.64066666,3.0,13.491333333333332,MAKURI_SASHI,34.65,向井 美鈴,0.0,0.34,34.72,53.95,7.3,2.0,3,6.85,53.6,4
20240301,19,7,5,5336,0.2416911292074793,0.12091757159286688,5,-0.06354094207806218,0,0.0,0.595557375401392,0.19805329496744903,0.20638608387901022,0.005294132062585336,3.0,0.0,0,47.72,0,5336,0,0.0,429496739.565,143165589.132,0.31,143165575.64066666,3.0,13.491333333333332,MAKURI_SASHI,31.31,瀬川 大地,0.0,0.41,29.44,48.48,0.0,0.0,6,6.85,0.0,4
20240301,19,7,6,4509,0.26283127269153556,0.14205771507692316,6,-0.06354094207806218,0,0.0,0.30280789154726784,0.23604506427600336,0.4611439800223633,0.003405911263855441,3.0,0.0,0,47.91,0,4509,0,0.0,13.984,143165589.132,0.21,143165575.64066666,3.0,13.491333333333332,MAKURI_SASHI,33.8,平見 真彦,0.0,0.16,33.02,55.09,0.0,0.0,1,6.76,30.5,1
20240301,19,8,1,2878,0.17169613285580929,0.06026414118687588,4,-0.0629082146165347,1,0.9999967310491358,0.0,0.0,0.0,0.24353005648158663,3.0,0.0,0,47.44,0,2878,0,0.0,11.146,143165590.495,0.16,143165578.35766667,3.0,12.13733333333333,NIGE,24.26,富山 弘幸,5.0,0.01,32.09,41.58,46.0,0.0,1,6.79,88.0,5
20240301,19,8,2,4753,0.13272827242053578,0.02129628075160238,2,-0.0629082146165347,0,0.0,0.05251383641864505,0.8537540348025828,0.09372806330166021,0.10021462576807742,3.0,1.0,0,48.44,0,4753,0,4.0,12.031999999999998,143165590.495,0.17,143165578.35766667,3.0,12.13733333333333,NIGE,30.36,森 照夫,0.0,0.08,28.65,49.11,25.0,0.0,3,6.76,40.0,3
20240301,19,8,3,4343,0.1114319916689334,0.0,1,-0.0629082146165347,0,0.0,0.3385759295354243,0.5664145948675914,0.0950048760113581,0.07122732444515976,3.0,1.0,0,53.04,0,4343,0,2.0,13.233999999999998,143165590.495,0.17,143165578.35766667,3.0,12.13733333333333,NIGE,35.1,村岡 賢,0.0,0.12,33.04,52.88,9.0,1.0,4,6.75,43.1,2
20240301,19,8,4,4748,0.21900155195432175,0.10756956028538835,5,-0.0629082146165347,0,0.0,0.15484088688839343,0.7622239559036335,0.08293106843483403,0.0013648655506424245,3.0,1.0,0,45.74,0,4748,1,2.0,14.055,143165590.495,0.16,143165578.35766667,3.0,12.13733333333333,NIGE,33.33,渡邉 雄朗,0.0,0.07,28.72,52.7,12.5,2.0,2,6.72,57.5,1
20240301,19,8,5,4390,0.16219196902052851,0.05075997735159511,3,-0.0629082146165347,0,0.0,0.38508795529821965,0.5320763898439125,0.08283180999299722,0.009737995905706127,3.0,0.0,0,58.04,0,4390,0,0.0,13.331999999999999,143165590.495,0.16,143165578.35766667,3.0,12.13733333333333,NIGE,35.92,松本 弓雄,0.0,0.17,39.73,51.94,2.5,1.0,5,6.84,22.5,6
20240301,19,8,6,5295,0.2233875198200323,0.1119555281510989,6,-0.0629082146165347,0,0.0,0.19612037785175557,0.6952030751219069,0.10867226610825143,0.0010927057342279586,3.0,0.0,0,48.89,0,5295,0,0.0,429496744.098,143165590.495,0.2,143165578.35766667,3.0,12.13733333333333,NIGE,46.12,田上 凜,0.0,0.21,33.33,62.07,0.0,0.0,6,6.78,0.0,4
20240301,19,9,1,4100,0.1892035675784962,0.09264646088284029,4,-0.07132192924024788,1,0.9999974304945457,0.0,0.0,0.0,0.26956628527265175,3.0,0.0,0,48.9,0,4100,0,0.0,12.441999999999998,143165590.905,0.16,143165577.61766666,3.0,13.287333333333331,NIGE,30.52,松田 隆司,1.0,0.04,33.92,46.48,52.0,0.0,4,6.81,81.2,1
20240301,19,9,2,3333,0.09655710669565593,0.0,1,-0.07132192924024788,0,0.0,0.12571930128575254,0.8016709998484753,0.07260605045616515,0.1631297817419131,3.0,6.0,0,46.05,0,3333,0,1.0,16.275,143165590.905,0.14,143165577.61766666,3.0,13.287333333333331,NIGE,40.25,丸尾 義孝,1.0,0.0005,33.77,57.2,15.3,0.0,2,6.81,61.5,1
20240301,19,9,3,3647,0.14204924194030116,0.04549213524464524,2,-0.07132192924024788,0,0.0,0.17427530630883686,0.7264837822852084,0.09923748738757003,0.027795172481952936,3.0,0.0,0,54.19,0,3647,0,0.0,11.145,143165590.905,0.15,143165577.61766666,3.0,13.287333333333331,NIGE,28.81,伊藤 雄二,0.0,0.09,40.53,44.07,0.0,0.0,5,6.81,54.8,1
20240301,19,9,4,4623,0.2544617223146987,0.1579046156190428,6,-0.07132192924024788,0,0.0,0.0634181742599189,0.7315328625742445,0.20504478906238074,0.0014373058797624255,3.0,1.0,0,52.02,0,4623,,0.0,429496745.352,143165590.905,0.17,143165577.61766666,3.0,13.287333333333331,NIGE,43.18,中北 将史,0.0,,36.77,60.45,2.2,0.0,6,,29.5,4
20240301,19,9,5,4023,0.1859616854136781,0.08940457871802218,3,-0.07132192924024788,0,0.0,0.13584221784782788,0.7343467136791888,0.12980716553918464,0.0034988200299686887,3.0,0.0,0,43.98,0,4023,0,1.0,13.120999999999997,143165590.905,0.18,143165577.61766666,3.0,13.287333333333331,NIGE,34.55,柴田 友和,0.0,0.02,30.09,51.36,7.5,2.0,3,6.89,22.5,3
20240301,19,9,6,4040,0.20135229620682024,0.10479518951116432,5,-0.07132192924024788,0,0.0,0.1913895083290686,0.7028783846756657,0.105727644120272,0.0008406609352895804,3.0,0.0,0,53.81,0,4040,0,1.0,14.242,143165590.905,0.14,143165577.61766666,3.0,13.287333333333331,NIGE,35.92,廣瀬 将亨,0.0,0.0003,39.01,52.43,2.7,0.0,1,6.82,25.0,2
20240301,20,10,1,3427,0.1659733618228459,0.0529602734008395,4,-0.03838224080049413,1,0.9999986975693741,0.0,0.0,0.0,0.38809355504631565,2.0,0.0,0,48.52,0,3427,0,0.0,429496747.62,15.053333333333333,0.16,-143165576.24766666,2.0,143165591.301,SASHI,49.02,大賀 広幸,1.0,0.18,31.36,68.63,69.7,0.0,6,6.8,86.0,2
20240301,20,10,2,3921,0.12457489980297874,0.011561811380972356,3,-0.03838224080049413,0,0.0,0.07888388149012343,0.04915396913437611,0.8719593087114695,0.06993019667086427,2.0,5.0,0,54.55,0,3921,0,0.0,8.116,15.053333333333333,0.15,-143165576.24766666,2.0,143165591.301,SASHI,18.0,川村 正輝,0.0,0.12,39.39,36.0,15.1,0.0,4,6.82,57.5,4
20240301,20,10,3,4529,0.11301308842200639,0.0,1,-0.03838224080049413,0,0.0,0.12495416379069156,0.05489809511407485,0.8201440933796671,0.1614220495209825,2.0,2.0,0,39.62,0,4529,0,3.0,18.166999999999998,15.053333333333333,0.13,-143165576.24766666,2.0,143165591.301,SASHI,48.33,嶋 義信,0.0,0.09,25.79,70.0,19.4,2.0,3,6.82,72.2,4
20240301,20,10,4,4405,0.11403486469896536,0.0010217762769589717,2,-0.03838224080049413,0,0.0,0.1798675275200269,0.07212409220954029,0.7480040568432532,0.16242036981708,2.0,1.0,0,44.57,0,4405,1,2.0,15.413999999999998,15.053333333333333,0.16,-143165576.24766666,2.0,143165591.301,SASHI,39.66,南野 利騰,2.0,0.05,30.86,60.34,14.7,0.0,2,6.81,52.9,3
20240301,20,10,5,4365,0.19870097415005664,0.08568788572805025,5,-0.03838224080049413,0,0.0,0.06675442455518901,0.061284832865833486,0.8719581731953711,0.005014706396765853,2.0,0.0,0,39.86,0,4365,0,0.0,15.352,15.053333333333333,0.2,-143165576.24766666,2.0,143165591.301,SASHI,40.0,盛本 真輔,0.0,0.04,22.97,58.18,0.0,0.0,1,6.77,26.4,1
20240301,20,10,6,3711,0.20597223360029146,0.09295914517828507,6,-0.03838224080049413,0,0.0,0.08118594618375959,0.06138042238252667,0.8574303535295537,0.004031403475951647,2.0,0.0,0,47.46,0,3711,0,0.0,14.393999999999998,15.053333333333333,0.19,-143165576.24766666,2.0,143165591.301,SASHI,36.36,江本 真治,0.0,0.16,32.2,54.55,0.0,0.0,5,6.84,27.2,5
20240301,20,11,1,3717,0.09778289386396882,0.0,1,-0.011136956534063824,0,0.9999987756221221,0.0,0.0,0.0,0.4660706829995528,2.0,0.0,0,60.25,0,3717,0,0.0,11.751999999999999,14.145666666666665,0.13,2.352666666666666,2.0,11.793,NIGE,27.08,立間 充宏,1.0,0.0005,40.37,35.42,68.3,0.0,1,6.78,91.6,1
20240301,20,11,2,4161,0.15062576482611326,0.052842870962144434,3,-0.011136956534063824,0,0.0,0.302904131491552,0.39039595608654315,0.3066923118788613,0.10163570890252019,2.0,4.0,0,53.42,0,4161,0,1.0,9.777000000000001,14.145666666666665,0.17,2.352666666666666,2.0,11.793,NIGE,19.23,黒柳 浩孝,1.0,0.06,40.37,32.69,16.6,0.0,2,6.79,69.4,2
20240301,20,11,3,3305,0.2206222525484246,0.12283935868445578,6,-0.011136956534063824,0,0.0,0.10963904290450897,0.6750687268417046,0.21528713124792168,0.001354028205861407,2.0,0.0,0,49.09,0,3305,0,2.0,13.85,14.145666666666665,0.19,2.352666666666666,2.0,11.793,NIGE,37.74,小野 信樹,0.0,0.09,29.7,49.06,13.3,2.0,3,6.83,53.3,4
20240301,20,11,4,3912,0.15630129972120724,0.058518405857238415,4,-0.011136956534063824,0,0.0,0.19436048421419447,0.5581508773095436,0.2474831663804618,0.005627395652135267,2.0,0.0,0,52.02,0,3912,0,3.0,16.627999999999997,14.145666666666665,0.14,2.352666666666666,2.0,11.793,NIGE,44.44,川原 正明,0.0,0.09,31.21,59.26,10.8,1.0,3,6.81,29.7,3
20240301,20,11,5,3442,0.14251501997670993,0.044732126112741105,2,-0.011136956534063824,0,0.0,0.608138004049183,0.21517107835656626,0.17668581504141462,0.04977240628171477,2.0,0.0,0,60.11,0,3442,0,0.0,15.458,14.145666666666665,0.17,2.352666666666666,2.0,11.793,NIGE,40.38,宮武 英司,0.0,0.09,35.96,65.38,0.0,0.0,3,6.85,32.5,5
20240301,20,11,6,4345,0.20362546114278113,0.1058425672788123,5,-0.011136956534063824,0,0.0,0.19420779955038045,0.5041538129178218,0.3016331580575901,0.020881301170356286,2.0,0.0,0,50.88,0,4345,0,0.0,10.350999999999999,14.145666666666665,0.19,2.352666666666666,2.0,11.793,NIGE,25.93,西舘 健,0.0,0.22,30.99,42.59,0.0,0.0,4,6.86,21.2,6
20240301,20,12,1,4028,0.1148801099565118,0.006891073153515795,2,-0.015782559987638167,0,0.999997630948265,0.0,0.0,0.0,0.37418390777365074,2.0,0.0,0,46.62,0,4028,0,0.0,15.469,13.619666666666667,0.12,-2.4403333333333315,2.0,16.06,MAKURI,36.67,田村 隆信,0.0,0.02,27.7,50.0,70.5,0.0,1,6.89,90.2,5
20240301,20,12,2,3618,0.16593681434676485,0.057947777543768855,4,-0.015782559987638167,0,0.0,0.26800053503079796,0.260042976867848,0.4719505722974137,0.0943823399731135,2.0,4.0,0,51.23,0,3618,0,5.0,14.446,13.619666666666667,0.18,-2.4403333333333315,2.0,16.06,MAKURI,34.04,海野 ゆかり,0.0,0.09,34.57,55.32,23.6,0.0,4,6.76,71.0,2
20240301,20,12,3,4239,0.13411942156481352,0.02613038476181752,3,-0.015782559987638167,0,0.0,0.19918341726307745,0.39830612340549953,0.40250263218243193,0.08665545809807758,2.0,1.0,0,46.59,0,4239,0,6.0,18.265,13.619666666666667,0.17,-2.4403333333333315,2.0,16.06,MAKURI,46.55,竹田 辰也,1.0,0.09,26.14,58.62,31.5,4.0,4,6.74,71.0,1
20240301,20,12,4,3997,0.16735915124122824,0.059370114438232244,5,-0.015782559987638167,0,0.0,0.16543579331681899,0.47835866936303695,0.35620099402197897,0.08874276077603303,2.0,5.0,0,52.5,0,3997,0,1.0,13.815,13.619666666666667,0.17,-2.4403333333333315,2.0,16.06,MAKURI,32.65,北村 征嗣,0.0,0.15,38.13,55.1,11.5,0.0,5,6.78,63.4,3
20240301,20,12,5,3188,0.18693583778678038,0.07894680098378438,6,-0.015782559987638167,0,0.0,0.1307914278392442,0.6066224357684901,0.26258174059454037,0.015500025853100728,2.0,0.0,0,44.44,0,3188,0,0.0,15.912,13.619666666666667,0.16,-2.4403333333333315,2.0,16.06,MAKURI,39.22,日高 逸子,0.0,0.06,26.67,70.59,2.8,0.0,2,6.79,42.8,4
20240301,20,12,6,4463,0.107989036802996,0.0,1,-0.015782559987638167,0,0.0,0.12089802244724397,0.605679125306161,0.2734183206106709,0.03936022888361364,2.0,0.0,0,57.06,0,4463,0,0.0,11.132,13.619666666666667,0.17,-2.4403333333333315,2.0,16.06,MAKURI,25.0,三苫 晃幸,0.0,0.08,38.24,41.67,4.6,2.0,3,6.79,25.5,4
20240301,20,1,1,4180,0.1486317273796178,0.03918782273937682,2,-0.05949452602852179,1,0.9999958541818051,0.0,0.0,0.0,0.25661987480239684,4.0,0.0,0,38.67,0,4180,0,0.0,22.362,10.43,0.16,-143165584.47433332,4.0,143165594.90433332,MAKURI,64.58,上野 秀和,0.0,0.05,24.67,75.0,55.5,0.0,2,6.82,77.7,3
20240301,20,1,2,3912,0.10944390464024098,0.0,1,-0.05949452602852179,0,0.0,0.050093459925494216,0.3408406211391667,0.6090626970444595,0.11501849131918897,4.0,2.0,0,52.02,0,3912,0,4.0,16.528,10.43,0.14,-143165584.47433332,4.0,143165594.90433332,MAKURI,44.44,川原 正明,0.0,0.08,31.21,59.26,18.7,0.0,4,6.77,59.3,2
20240301,20,1,3,4232,0.16358313204605887,0.05413922740581789,3,-0.05949452602852179,0,0.0,0.084609491278864,0.4571629916510539,0.4582238795020027,0.010451731178014326,4.0,0.0,0,47.62,0,4232,0,0.0,429496745.823,10.43,0.19,-143165584.47433332,4.0,143165594.90433332,MAKURI,46.81,笠 雅雄,0.0,0.29,31.55,57.45,0.0,0.0,6,6.76,37.5,1
20240301,20,1,4,4332,0.17165728010441428,0.0622133754641733,4,-0.05949452602852179,0,0.0,0.10229574823538767,0.6045490275373698,0.2931523466424433,0.05502021564840821,4.0,1.0,0,55.23,0,4332,1,1.0,12.427999999999999,10.43,0.18,-143165584.47433332,4.0,143165594.90433332,MAKURI,32.76,村上 彰一,0.0,0.06,38.95,51.72,8.3,0.0,3,6.85,45.8,5
20240301,20,1,5,4034,0.19525538638272474,0.08581148174248376,5,-0.05949452602852179,0,0.0,0.22635854286422008,0.49016191233786993,0.28347648315553203,0.005286635067259645,4.0,0.0,0,57.74,0,4034,0,0.0,10.846,10.43,0.19,-143165584.47433332,4.0,143165594.90433332,MAKURI,25.86,西原 明生,0.0,0.04,39.88,48.28,0.0,0.0,1,6.83,26.8,4
20240301,20,1,6,3921,0.23322967566434394,0.12378577102410296,6,-0.05949452602852179,0,0.0,0.10553788728405042,0.3424073580550551,0.5520511398078589,0.0014204730733689888,4.0,0.0,0,54.55,0,3921,0,1.0,8.016,10.43,0.21,-143165584.47433332,4.0,143165594.90433332,MAKURI,18.0,川村 正輝,0.0,0.19,39.39,36.0,3.2,0.0,5,6.87,16.1,6
20240301,20,2,1,4405,0.15790013207113532,0.04155679328310803,4,0.016822361796023616,1,0.9999953067157306,0.0,0.0,0.0,0.05503853534479206,4.0,0.0,0,44.57,0,4405,0,0.0,15.413999999999998,14.422333333333333,0.16,-143165573.86566666,4.0,143165588.288,SASHI,39.66,南野 利騰,1.0,0.07,30.86,60.34,33.3,0.0,2,6.74,66.6,1
20240301,20,2,2,4345,0.1648572396288522,0.04851390084082492,5,0.016822361796023616,0,0.0,0.09403919523251325,0.333090357820656,0.5728650152308716,0.1429710187939682,4.0,1.0,0,50.88,0,4345,0,0.0,429496739.751,14.422333333333333,0.17,-143165573.86566666,4.0,143165588.288,SASHI,25.93,西舘 健,2.0,0.16,30.99,42.59,10.0,0.0,6,6.81,43.3,4
20240301,20,2,3,4339,0.15413675924060907,0.037793420452581786,3,0.016822361796023616,0,0.0,0.1826180119245918,0.5621253429903341,0.25525147789799957,0.007469500555809956,4.0,0.0,0,45.29,0,4339,0,1.0,9.699,14.422333333333333,0.16,-143165573.86566666,4.0,143165588.288,SASHI,25.45,平瀬 城啓,0.0,0.14,28.24,49.09,3.8,0.0,5,6.78,26.9,3
20240301,20,2,4,4890,0.18769543319741075,0.07135209440938346,6,0.016822361796023616,0,0.0,0.18794018819384323,0.31115137676895777,0.5009035211847096,0.008360398307322804,4.0,0.0,0,52.6,0,4890,1,2.0,9.682,14.422333333333333,0.16,-143165573.86566666,4.0,143165588.288,SASHI,21.28,石川 諒,0.0,0.1,33.53,38.3,7.6,1.0,4,6.78,51.2,3
20240301,20,2,5,4183,0.12238827356708776,0.006044934779060471,2,0.016822361796023616,0,0.0,0.28844630677641353,0.39021133024170074,0.3213382969226587,0.0469858653839101,4.0,0.0,0,49.43,0,4183,0,1.0,15.22,14.422333333333333,0.13,-143165573.86566666,4.0,143165588.288,SASHI,37.5,宇野 弥生,0.0,0.05,28.98,50.0,2.9,0.0,1,6.74,50.0,1
20240301,20,2,6,4239,0.11634333878802729,0.0,1,0.016822361796023616,0,0.0,0.1179510228279354,0.4534830826431712,0.42856083103075526,0.13698003999150937,4.0,0.0,0,46.59,0,4239,0,1.0,18.365,14.422333333333333,0.19,-143165573.86566666,4.0,143165588.288,SASHI,46.55,竹田 辰也,0.0,0.09,26.14,58.62,8.3,2.0,3,6.76,58.3,2
20240301,20,3,1,4247,0.16634693350078114,0.06661345481586577,5,0.010862283581173887,1,0.9999972979232215,0.0,0.0,0.0,0.10495158589047593,3.0,0.0,0,50.29,0,4247,0,0.0,16.75,14.043333333333331,0.18,-143165578.75166667,3.0,143165592.795,MAKURI_SASHI,45.1,齊藤 優,0.0,0.08,30.06,50.98,43.7,0.0,4,6.77,62.5,1
20240301,20,3,2,3997,0.13656498280242796,0.036831504117512584,3,0.010862283581173887,0,0.0,0.14742903218693174,0.2682093637634922,0.5843559799303303,0.10057951051789946,3.0,7.0,0,52.5,0,3997,0,1.0,14.014999999999999,14.043333333333331,0.16,-143165578.75166667,3.0,143165592.795,MAKURI_SASHI,32.65,北村 征嗣,0.0,0.01,38.13,55.1,13.7,0.0,3,6.82,67.2,4
20240301,20,3,3,3427,0.15248984471036145,0.052756366025446075,4,0.010862283581173887,0,0.0,0.09988834862558427,0.24875153262373523,0.6513551134953617,0.05205593083575839,3.0,1.0,0,48.52,0,3427,0,0.0,429496747.62,14.043333333333331,0.16,-143165578.75166667,3.0,143165592.795,MAKURI_SASHI,49.02,大賀 広幸,0.0,0.18,31.36,68.63,5.2,1.0,6,6.79,52.6,2
20240301,20,3,4,3919,0.2057898170718841,0.10605633838696872,6,0.010862283581173887,0,0.0,0.11286742498798957,0.35141602290170043,0.5357110689340597,0.0031301477641443357,3.0,0.0,0,45.45,0,3919,0,0.0,11.688,14.043333333333331,0.33,-143165578.75166667,3.0,143165592.795,MAKURI_SASHI,28.3,村上 純,0.0,0.15,29.09,47.17,0.0,0.0,5,6.85,0.0,5
20240301,20,3,5,3305,0.09973347868491537,0.0,1,0.010862283581173887,0,0.0,0.13477325588314348,0.21099703380066326,0.6542258561868404,0.03653885122624054,3.0,0.0,0,49.09,0,3305,0,0.0,14.05,14.043333333333331,0.16,-143165578.75166667,3.0,143165592.795,MAKURI_SASHI,37.74,小野 信樹,0.0,0.0002,29.7,49.06,3.3,1.0,1,6.85,13.3,5
20240301,20,3,6,3814,0.11729161451324938,0.017558135828334,2,0.010862283581173887,0,0.0,0.3815066170496854,0.22576168404195235,0.39272666987723726,0.022997648007861925,3.0,0.0,0,59.88,0,3814,0,0.0,16.392,14.043333333333331,0.19,-143165578.75166667,3.0,143165592.795,MAKURI_SASHI,44.64,金子 貴志,0.0,0.0007000000000000001,41.86,58.93,0.0,0.0,2,6.8,17.6,3
20240301,20,4,1,4656,0.15154000571369075,0.03820034430520661,3,-0.044077816141706055,1,0.9999974865699806,0.0,0.0,0.0,0.28371754225378437,3.0,0.0,1,54.71,0,4656,0,0.0,11.008000000000001,15.765999999999998,0.13,3.951999999999998,3.0,11.814,SASHI,24.56,大崎 翔,1.0,,35.88,40.35,50.0,0.0,1,,79.1,1
20240301,20,4,2,3717,0.11333966140848414,0.0,1,-0.044077816141706055,0,0.0,0.3701010830625955,0.3979081071043614,0.23198569131206934,0.10779564543188268,3.0,6.0,1,60.25,0,3717,0,2.0,11.751999999999999,15.765999999999998,0.15,3.951999999999998,3.0,11.814,SASHI,27.08,立間 充宏,0.0,,40.37,35.42,15.3,0.0,1,,59.6,1
20240301,20,4,3,3867,0.17244255706367886,0.05910289565519472,4,-0.044077816141706055,0,0.0,0.18185432096190565,0.2890199648920612,0.5291211304434408,0.017344823975325205,3.0,0.0,1,53.53,0,3867,0,0.0,12.682,15.765999999999998,0.14,3.951999999999998,3.0,11.814,SASHI,32.2,松浦 勝,0.0,,34.71,45.76,0.0,0.0,1,,39.1,1
20240301,20,4,4,3537,0.2218215972125297,0.10848193580404555,6,-0.044077816141706055,0,0.0,0.2351386229987646,0.39006927509021105,0.37478693205409797,0.0019729801915851683,3.0,0.0,1,56.36,0,3537,,0.0,14.184999999999999,15.765999999999998,0.19,3.951999999999998,3.0,11.814,SASHI,39.29,田山 和広,0.0,,39.39,58.93,0.0,0.0,1,,28.5,1
20240301,20,4,5,4529,0.14185431810101568,0.02851465669253153,2,-0.044077816141706055,0,0.0,0.35599221893107524,0.30510429740128253,0.338898481906002,0.0626639611275803,3.0,0.0,1,39.62,0,4529,0,0.0,18.366999999999997,15.765999999999998,0.14,3.951999999999998,3.0,11.814,SASHI,48.33,嶋 義信,0.0,,25.79,70.0,4.6,2.0,1,,48.8,1
20240301,20,4,6,3618,0.2058797572974266,0.09254009588894246,5,-0.044077816141706055,0,0.0,0.26298923507968797,0.30633762459232594,0.43066795318308604,0.014802138473951485,3.0,0.0,1,51.23,0,3618,0,0.0,14.746,15.765999999999998,0.2,3.951999999999998,3.0,11.814,SASHI,34.04,海野 ゆかり,0.0,,34.57,55.32,2.9,1.0,1,,38.2,1
20240301,20,5,1,3188,0.14509860440618655,0.014507280436366343,2,-0.09211710289718705,0,0.9999979403272435,0.0,0.0,0.0,0.5359319924061383,3.0,0.0,0,44.44,0,3188,0,0.0,15.912,10.074,0.16,-6.078666666666665,3.0,16.152666666666665,SASHI,39.22,日高 逸子,1.0,0.0004,26.67,70.59,62.0,0.0,2,6.85,91.3,2
20240301,20,5,2,3711,0.1305913239698202,0.0,1,-0.09211710289718705,0,0.0,0.23586223717776747,0.5618120668380419,0.20232003247334404,0.15107578810897548,3.0,5.0,0,47.46,0,3711,0,0.0,14.793999999999999,10.074,0.16,-6.078666666666665,3.0,16.152666666666665,SASHI,36.36,江本 真治,1.0,0.0001,32.2,54.55,11.5,0.0,1,6.88,63.4,5
20240301,20,5,3,3593,0.18983065614213604,0.059239332172315834,3,-0.09211710289718705,0,0.0,0.44388965882952863,0.33742619620915454,0.21867888584558437,0.01574610630778777,3.0,0.0,0,50.86,0,3593,0,1.0,17.751999999999995,10.074,0.22,-6.078666666666665,3.0,16.152666666666665,SASHI,48.0,横井 光弘,1.0,0.0001,36.0,60.0,6.6,0.0,1,6.85,43.3,2
20240301,20,5,4,4161,0.19716715558305056,0.06657583161323036,4,-0.09211710289718705,0,0.0,0.22388574564099184,0.599896679251138,0.17621378014650604,0.017819722891457355,3.0,2.0,0,53.42,0,4161,0,6.0,9.677,10.074,0.14,-6.078666666666665,3.0,16.152666666666665,SASHI,19.23,黒柳 浩孝,0.0,0.0013,40.37,32.69,14.8,0.0,3,6.84,48.1,1
20240301,20,5,5,4691,0.28808118288495754,0.15748985891513734,6,-0.09211710289718705,0,0.0,0.5418150307933921,0.3389926409086578,0.11918836421291407,0.0026452623345499444,3.0,0.0,0,46.06,0,4691,0,0.0,13.072,10.074,0.18,-6.078666666666665,3.0,16.152666666666665,SASHI,34.62,水原 慎,0.0,0.0014000000000000002,35.76,48.08,0.0,0.0,4,6.86,27.7,3
20240301,20,5,6,5048,0.25662355474169585,0.12603223077187564,5,-0.09211710289718705,0,0.0,0.3555252143457916,0.41457633503025904,0.22989443476649524,0.0013066752721126221,3.0,0.0,0,44.89,0,5048,0,0.0,7.473000000000001,10.074,0.2,-6.078666666666665,3.0,16.152666666666665,SASHI,15.09,眞鳥 康太,0.0,0.19,27.84,32.08,0.0,0.0,5,6.87,38.2,4
20240301,20,6,1,4365,0.1845892665378546,0.06675536658764789,4,0.022095619452425302,1,0.9999976106274814,0.0,0.0,0.0,0.6018191870729459,3.0,0.0,1,39.86,0,4365,0,0.0,15.252,12.691666666666668,0.16,-143165577.689,3.0,143165590.38066667,NIGE,40.0,盛本 真輔,0.0,0.08,22.97,58.18,58.3,0.0,2,6.74,83.3,1
20240301,20,6,2,4463,0.22719475512642737,0.10936085517622066,6,0.022095619452425302,0,0.0,0.7980100673396673,0.03721722772661322,0.16477005177957962,0.01894188694284746,3.0,3.0,1,57.06,0,4463,0,1.0,11.132,12.691666666666668,0.14,-143165577.689,3.0,143165590.38066667,NIGE,25.0,三苫 晃幸,2.0,0.11,38.24,41.67,17.6,0.0,3,6.81,76.4,3
20240301,20,6,3,3442,0.14126240777853422,0.023428507828327505,2,0.022095619452425302,0,0.0,0.917679960016551,0.033898488836474845,0.04841976690457115,0.08350621672159526,3.0,1.0,1,60.11,0,3442,0,1.0,429496744.758,12.691666666666668,0.18,-143165577.689,3.0,143165590.38066667,NIGE,40.38,宮武 英司,0.0,0.19,35.96,65.38,9.7,2.0,6,6.89,56.1,6
20240301,20,6,4,4232,0.11783389995020671,0.0,1,0.022095619452425302,0,0.0,0.7364478749029897,0.0904512433494053,0.17309838765714156,0.05311410111672071,3.0,0.0,1,47.62,0,4232,0,2.0,16.323,12.691666666666668,0.17,-143165577.689,3.0,143165590.38066667,NIGE,46.81,笠 雅雄,0.0,0.15,31.55,57.45,6.4,0.0,5,6.8,29.0,2
